Row ID,Category,Sub-Category,Product Name
33467,Office Supplies,Labels,"Harbour Creations 运输标签, 可调"
33468,Office Supplies,Labels,"Novimex 有色标签, 耐用"
33469,Furniture,Bookcases,"Dania 古典书架, 黑色"
33470,Office Supplies,Binders,"Cardinal 孔加固材料, 回收"
33471,Office Supplies,Fasteners,"OIC 按钉, 每包 12 个"
33472,Furniture,Chairs,"SAFCO 凳子, 红色"
33473,Office Supplies,Storage,"Tenex 盒, 蓝色"
33474,Office Supplies,Storage,"Tenex 盒, 蓝色"
33475,Technology,Accessories,"罗技 键盘, 可编程"
33476,Technology,Accessories,"罗技 键盘, 可编程"
33477,Office Supplies,Fasteners,"OIC 夹子, 金属"
33478,Office Supplies,Fasteners,"OIC 夹子, 金属"
33479,Furniture,Bookcases,"宜家 柜, 金属"
33480,Furniture,Bookcases,"宜家 柜, 金属"
33481,Office Supplies,Appliances,"Hamilton Beach 微波炉, 白色"
33482,Office Supplies,Appliances,"Hamilton Beach 微波炉, 白色"
33483,Office Supplies,Fasteners,"OIC 图钉, 整包"
33484,Office Supplies,Fasteners,"OIC 图钉, 整包"
33485,Office Supplies,Fasteners,"Stockwell 橡皮筋, 混合尺寸"
33486,Office Supplies,Fasteners,"Stockwell 橡皮筋, 混合尺寸"
33487,Technology,Copiers,"夏普 墨水, 红色"
33488,Technology,Copiers,"夏普 墨水, 红色"
33489,Office Supplies,Supplies,"Kleencut 美工刀, 钢"
33490,Office Supplies,Binders,"Ibico 订书机, 回收"
33491,Office Supplies,Art,"Boston 速写本, 蓝色"
33492,Office Supplies,Art,"Stanley 记号笔, 蓝色"
33493,Office Supplies,Labels,"Smead 可去除的标签, 可调"
33494,Office Supplies,Art,"Boston 钢笔, 金属"
33495,Office Supplies,Labels,"Avery 运输标签, 耐用"
33496,Office Supplies,Labels,"Avery 运输标签, 耐用"
33497,Office Supplies,Art,"Stanley 钢笔, 混合尺寸"
33498,Office Supplies,Art,"Stanley 钢笔, 混合尺寸"
33499,Office Supplies,Paper,"Eaton 计划信息表, 回收"
33500,Office Supplies,Paper,"Eaton 计划信息表, 回收"
33501,Office Supplies,Binders,"Avery 打孔机, 实惠"
33502,Furniture,Bookcases,"Dania 书架, 传统"
33503,Office Supplies,Binders,"Wilson Jones 孔加固材料, 实惠"
33504,Office Supplies,Binders,"Wilson Jones 孔加固材料, 实惠"
33505,Furniture,Furnishings,"Tenex 灯泡, 黑色"
33506,Furniture,Furnishings,"Tenex 灯泡, 黑色"
33507,Office Supplies,Storage,"Rogers 盒, 蓝色"
33508,Office Supplies,Storage,"Rogers 盒, 蓝色"
33509,Office Supplies,Fasteners,"OIC 按钉, 每包 12 个"
33510,Office Supplies,Fasteners,"OIC 按钉, 每包 12 个"
33511,Technology,Accessories,"SanDisk 闪存驱动器, 可编程"
33512,Office Supplies,Labels,"Harbour Creations 可去除的标签, 红色"
33513,Office Supplies,Labels,"Harbour Creations 文件夹标签, 耐用"
33514,Office Supplies,Binders,"Avery 装订机, 回收"
33515,Technology,Accessories,"Memorex 键区, 回收"
33516,Technology,Accessories,"Memorex 键区, 回收"
33517,Office Supplies,Storage,"Tenex 文件车, 蓝色"
33518,Office Supplies,Supplies,"Fiskars 修剪器, 蓝色"
33519,Technology,Phones,"诺基亚 信号增强器, 整包"
33520,Technology,Phones,"诺基亚 信号增强器, 整包"
33521,Office Supplies,Paper,"Enermax 笔记本, 优质"
33522,Office Supplies,Paper,"Enermax 笔记本, 优质"
33523,Office Supplies,Binders,"Wilson Jones 打孔机, 实惠"
33524,Office Supplies,Binders,"Wilson Jones 打孔机, 实惠"
33525,Office Supplies,Storage,"Eldon 搁板, 工业"
33526,Office Supplies,Storage,"Eldon 搁板, 工业"
33527,Office Supplies,Fasteners,"Stockwell 图钉, 每包 12 个"
33528,Office Supplies,Fasteners,"Stockwell 图钉, 每包 12 个"
33529,Office Supplies,Supplies,"Acme 尺子, 工业"
33530,Office Supplies,Supplies,"Acme 尺子, 工业"
33531,Furniture,Chairs,"Hon 折叠椅, 黑色"
33532,Furniture,Chairs,"Hon 折叠椅, 黑色"
33533,Furniture,Furnishings,"Rubvermaid 框架, 耐用"
33534,Furniture,Furnishings,"Rubvermaid 框架, 耐用"
33535,Furniture,Furnishings,"Eldon 框架, 耐用"
33536,Furniture,Furnishings,"Eldon 框架, 耐用"
33537,Office Supplies,Appliances,"Hamilton Beach 微波炉, 黑色"
33538,Office Supplies,Appliances,"Hamilton Beach 微波炉, 黑色"
33539,Office Supplies,Envelopes,"Kraft 马尼拉纸信封, 红色"
33540,Office Supplies,Envelopes,"Kraft 马尼拉纸信封, 红色"
33541,Office Supplies,Envelopes,"Kraft 搭扣信封, 回收"
33542,Technology,Phones,"思科 信号增强器, 蓝色"
33543,Technology,Accessories,"Memorex 记忆卡, 实惠"
33544,Office Supplies,Art,"Binney & Smith 画布, 金属"
33545,Technology,Accessories,"Memorex 键盘, 可编程"
33546,Technology,Accessories,"Memorex 键盘, 可编程"
33547,Office Supplies,Supplies,"Stiletto 尺子, 锯齿状"
33548,Furniture,Bookcases,"Bush 墙角架, 金属"
33549,Technology,Accessories,"Memorex 鼠标, 回收"
33550,Furniture,Chairs,"Novimex 沙滩椅, 红色"
33551,Technology,Machines,"柯尼卡 卡片打印机, 白色"
33552,Technology,Machines,"柯尼卡 卡片打印机, 白色"
33553,Technology,Accessories,"Enermax 鼠标, 实惠"
33554,Office Supplies,Labels,"Avery 有色标签, 白色"
33555,Office Supplies,Art,"BIC 钢笔, 金属"
33556,Office Supplies,Art,"BIC 钢笔, 金属"
33557,Office Supplies,Art,"Stanley 荧光笔, 整包"
33558,Office Supplies,Art,"Stanley 荧光笔, 整包"
33559,Technology,Phones,"摩托罗拉 耳机, 蓝色"
33560,Technology,Phones,"摩托罗拉 耳机, 蓝色"
33561,Office Supplies,Labels,"Novimex 文件夹标签, 耐用"
33562,Office Supplies,Labels,"Novimex 文件夹标签, 耐用"
33563,Technology,Phones,"诺基亚 信号增强器, 蓝色"
33564,Office Supplies,Supplies,"Fiskars 大剪刀, 工业"
33565,Office Supplies,Supplies,"Fiskars 剪刀, 锯齿状"
33566,Office Supplies,Fasteners,"OIC 回形针, 混合尺寸"
33567,Office Supplies,Fasteners,"OIC 回形针, 混合尺寸"
33568,Furniture,Chairs,"Hon 扶手椅, 每套两件"
33569,Furniture,Chairs,"Hon 扶手椅, 每套两件"
33570,Furniture,Chairs,"Harbour Creations 摇椅, 红色"
33571,Furniture,Chairs,"Harbour Creations 摇椅, 红色"
33572,Office Supplies,Supplies,"Fiskars 剪刀, 工业"
33573,Office Supplies,Supplies,"Fiskars 剪刀, 工业"
33574,Office Supplies,Labels,"Novimex 运输标签, 白色"
33575,Office Supplies,Labels,"Novimex 文件夹标签, 可调"
33576,Office Supplies,Fasteners,"OIC 按钉, 金属"
33577,Furniture,Bookcases,"宜家 书库, 金属"
33578,Furniture,Bookcases,"宜家 书库, 金属"
33579,Furniture,Chairs,"Harbour Creations 椅垫, 可调"
33580,Furniture,Chairs,"Harbour Creations 椅垫, 可调"
33581,Technology,Accessories,"Memorex 键区, 实惠"
33582,Technology,Accessories,"Memorex 键区, 实惠"
33583,Office Supplies,Fasteners,"Accos 按钉, 金属"
33584,Office Supplies,Fasteners,"Accos 按钉, 金属"
33585,Office Supplies,Art,"BIC 速写本, 整包"
33586,Office Supplies,Art,"BIC 速写本, 整包"
33587,Office Supplies,Paper,"Green Bar 备忘录便条, 优质"
33588,Office Supplies,Paper,"Green Bar 备忘录便条, 优质"
33589,Technology,Phones,"三星 充电器, 混合尺寸"
33590,Office Supplies,Envelopes,"Kraft 搭扣信封, 银色"
33591,Technology,Machines,"松下 喷墨打印机, 红色"
33592,Office Supplies,Storage,"Fellowes 盒, 工业"
33593,Office Supplies,Appliances,"Hoover 微波炉, 黑色"
33594,Office Supplies,Fasteners,"Advantus 图钉, 每包 12 个"
33595,Office Supplies,Fasteners,"Advantus 图钉, 每包 12 个"
33596,Furniture,Chairs,"Hon 沙滩椅, 可调"
33597,Furniture,Chairs,"Hon 沙滩椅, 可调"
33598,Office Supplies,Appliances,"Hoover 炉灶, 黑色"
33599,Office Supplies,Appliances,"Hoover 炉灶, 黑色"
33600,Office Supplies,Appliances,"KitchenAid 咖啡研磨机, 银色"
33601,Furniture,Bookcases,"Bush 书架, 黑色"
33602,Office Supplies,Binders,"Ibico 装订机盖, 透明"
33603,Technology,Copiers,"Hewlett 传真复印机, 红色"
33604,Furniture,Chairs,"SAFCO 扶手椅, 红色"
33605,Office Supplies,Appliances,"Breville 烤面包机, 红色"
33606,Furniture,Chairs,"Harbour Creations 椅垫, 每套两件"
33607,Office Supplies,Labels,"Harbour Creations 圆形标签, 白色"
33608,Office Supplies,Art,"Boston 速写本, 混合尺寸"
33609,Office Supplies,Art,"Boston 速写本, 混合尺寸"
33610,Office Supplies,Binders,"Ibico 打孔机, 透明"
33611,Office Supplies,Binders,"Ibico 打孔机, 透明"
33612,Office Supplies,Envelopes,"Ames 邮寄品, 红色"
33613,Office Supplies,Envelopes,"Ames 邮寄品, 红色"
33614,Technology,Copiers,"惠普 个人复印机, 数字化"
33615,Technology,Copiers,"惠普 个人复印机, 数字化"
33616,Office Supplies,Paper,"Eaton 备忘录便条, 回收"
33617,Office Supplies,Paper,"Eaton 备忘录便条, 回收"
33618,Furniture,Chairs,"Hon 凳子, 黑色"
33619,Furniture,Chairs,"Hon 凳子, 黑色"
33620,Office Supplies,Binders,"Wilson Jones 打孔机, 耐用"
33621,Office Supplies,Binders,"Wilson Jones 打孔机, 耐用"
33622,Furniture,Tables,"Hon 培训桌, 长方形"
33623,Furniture,Tables,"Hon 培训桌, 长方形"
33624,Office Supplies,Envelopes,"GlobeWeis 局间信封, 每套 50 个"
33625,Technology,Copiers,"佳能 复印机, 彩色"
33626,Technology,Copiers,"佳能 复印机, 彩色"
33627,Furniture,Chairs,"Novimex 椅垫, 红色"
33628,Furniture,Chairs,"Novimex 椅垫, 红色"
33629,Office Supplies,Supplies,"Elite 开信刀, 工业"
33630,Office Supplies,Envelopes,"GlobeWeis 商业信封, 银色"
33631,Office Supplies,Envelopes,"GlobeWeis 商业信封, 银色"
33632,Office Supplies,Binders,"Acco 打孔机, 回收"
33633,Office Supplies,Art,"Boston 钢笔, 混合尺寸"
33634,Furniture,Bookcases,"Dania 搁架, 白色"
33635,Office Supplies,Storage,"Tenex 文件车, 单宽度"
33636,Furniture,Chairs,"Harbour Creations 扶手椅, 可调"
33637,Furniture,Chairs,"Harbour Creations 扶手椅, 可调"
33638,Office Supplies,Fasteners,"OIC 图钉, 金属"
33639,Office Supplies,Appliances,"Hamilton Beach 冰箱, 黑色"
33640,Office Supplies,Paper,"Enermax 羊皮纸, 多色"
33641,Furniture,Chairs,"Novimex 凳子, 黑色"
33642,Furniture,Chairs,"Novimex 凳子, 黑色"
33643,Office Supplies,Binders,"Ibico 标签, 耐用"
33644,Office Supplies,Binders,"Ibico 标签, 耐用"
33645,Office Supplies,Fasteners,"Stockwell 图钉, 混合尺寸"
33646,Office Supplies,Fasteners,"Stockwell 图钉, 混合尺寸"
33647,Office Supplies,Appliances,"Breville 炉灶, 红色"
33648,Office Supplies,Appliances,"Breville 炉灶, 红色"
33649,Office Supplies,Storage,"Eldon 盒, 工业"
33650,Office Supplies,Binders,"Wilson Jones 装订机, 耐用"
33651,Office Supplies,Storage,"Fellowes 文件夹, 工业"
33652,Furniture,Chairs,"SAFCO 凳子, 红色"
33653,Technology,Copiers,"佳能 复印机, 红色"
33654,Furniture,Tables,"Hon 圆桌, 白色"
33655,Office Supplies,Binders,"Acco 订书机, 实惠"
33656,Office Supplies,Paper,"Enermax 信纸, 回收"
33657,Technology,Copiers,"惠普 墨水, 彩色"
33658,Office Supplies,Storage,"Fellowes 搁板, 金属"
33659,Office Supplies,Supplies,"Acme 尺子, 锯齿状"
33660,Technology,Phones,"苹果 音频基座, 混合尺寸"
33661,Furniture,Chairs,"SAFCO 折叠椅, 红色"
33662,Furniture,Chairs,"SAFCO 折叠椅, 红色"
33663,Office Supplies,Supplies,"Kleencut 开信刀, 蓝色"
33664,Office Supplies,Storage,"Fellowes 文件夹, 工业"
33665,Office Supplies,Storage,"Fellowes 文件夹, 工业"
33666,Office Supplies,Paper,"Eaton 计划信息表, 回收"
33667,Office Supplies,Paper,"Eaton 计划信息表, 回收"
33668,Technology,Phones,"思科 智能手机, 混合尺寸"
33669,Technology,Phones,"思科 智能手机, 混合尺寸"
33670,Office Supplies,Storage,"Eldon 文件夹, 单宽度"
33671,Office Supplies,Supplies,"Fiskars 尺子, 工业"
33672,Office Supplies,Paper,"SanDisk 信纸, 多色"
33673,Office Supplies,Supplies,"Kleencut 修剪器, 工业"
33674,Technology,Accessories,"贝尔金 键盘, 回收"
33675,Office Supplies,Fasteners,"OIC 图钉, 每包 12 个"
33676,Furniture,Bookcases,"宜家 墙角架, 金属"
33677,Office Supplies,Art,"Binney & Smith 荧光笔, 金属"
33678,Furniture,Chairs,"Hon 凳子, 每套两件"
33679,Technology,Machines,"冲电器 计算器, 白色"
33680,Technology,Machines,"冲电器 计算器, 白色"
33681,Office Supplies,Envelopes,"Cameo 邮寄品, 每套 50 个"
33682,Office Supplies,Envelopes,"Cameo 邮寄品, 每套 50 个"
33683,Office Supplies,Fasteners,"OIC 回形针, 混合尺寸"
33684,Technology,Accessories,"SanDisk 键盘, 可编程"
33685,Furniture,Bookcases,"Dania 书架, 传统"
33686,Office Supplies,Envelopes,"Kraft 马尼拉纸信封, 回收"
33687,Office Supplies,Envelopes,"Kraft 马尼拉纸信封, 回收"
33688,Technology,Accessories,"罗技 键盘, 实惠"
33689,Technology,Accessories,"罗技 键盘, 实惠"
33690,Technology,Machines,"冲电器 卡片打印机, 白色"
33691,Technology,Machines,"冲电器 卡片打印机, 白色"
33692,Office Supplies,Fasteners,"Stockwell 夹子, 混合尺寸"
33693,Office Supplies,Fasteners,"Stockwell 夹子, 混合尺寸"
33694,Furniture,Chairs,"Office Star 凳子, 黑色"
33695,Furniture,Chairs,"Office Star 凳子, 黑色"
33696,Office Supplies,Binders,"Cardinal 装订机, 透明"
33697,Technology,Copiers,"佳能 复印机, 每套两件"
33698,Office Supplies,Supplies,"Stiletto 剪刀, 工业"
33699,Office Supplies,Paper,"Eaton 羊皮纸, 每包 12 个"
33700,Technology,Machines,"冲电器 电话, 白色"
33701,Technology,Copiers,"Hewlett 个人复印机, 彩色"
33702,Technology,Copiers,"Hewlett 个人复印机, 彩色"
33703,Office Supplies,Envelopes,"GlobeWeis 邮寄品, 回收"
33704,Office Supplies,Envelopes,"GlobeWeis 邮寄品, 回收"
33705,Office Supplies,Envelopes,"Kraft 外皮和封条, 每套 50 个"
33706,Furniture,Furnishings,"Rubvermaid 闹钟, 优质"
33707,Office Supplies,Art,"Sanford 画布, 金属"
33708,Office Supplies,Supplies,"Elite 美工刀, 蓝色"
33709,Office Supplies,Paper,"Enermax 信纸, 优质"
33710,Office Supplies,Paper,"Enermax 信纸, 优质"
33711,Furniture,Tables,"Chromcraft 咖啡桌, 白色"
33712,Furniture,Tables,"Chromcraft 咖啡桌, 白色"
33713,Office Supplies,Binders,"Cardinal 打孔机, 透明"
33714,Office Supplies,Binders,"Cardinal 打孔机, 透明"
33715,Office Supplies,Supplies,"Acme 尺子, 钢"
33716,Office Supplies,Supplies,"Acme 尺子, 钢"
33717,Office Supplies,Appliances,"Breville 微波炉, 红色"
33718,Office Supplies,Appliances,"Breville 微波炉, 红色"
33719,Office Supplies,Fasteners,"Stockwell 按钉, 每包 12 个"
33720,Office Supplies,Fasteners,"Stockwell 按钉, 每包 12 个"
33721,Office Supplies,Supplies,"Acme 开信刀, 钢"
33722,Office Supplies,Supplies,"Acme 开信刀, 钢"
33723,Office Supplies,Storage,"Smead 文件夹, 金属"
33724,Office Supplies,Storage,"Smead 文件夹, 金属"
33725,Office Supplies,Paper,"施乐 羊皮纸, 回收"
33726,Office Supplies,Paper,"施乐 羊皮纸, 回收"
33727,Office Supplies,Appliances,"Breville 烤面包机, 黑色"
33728,Office Supplies,Appliances,"Breville 烤面包机, 黑色"
33729,Office Supplies,Art,"Sanford 钢笔, 金属"
33730,Office Supplies,Art,"Sanford 钢笔, 金属"
33731,Technology,Copiers,"Brother 个人复印机, 红色"
33732,Office Supplies,Binders,"Acco 标签, 实惠"
33733,Technology,Phones,"思科 耳机, 整包"
33734,Office Supplies,Fasteners,"Advantus 图钉, 每包 12 个"
33735,Furniture,Furnishings,"Advantus 分层置放架, 黑色"
33736,Office Supplies,Binders,"Cardinal 装订机盖, 实惠"
33737,Office Supplies,Binders,"Acco 装订机, 耐用"
33738,Office Supplies,Binders,"Acco 装订机, 耐用"
33739,Office Supplies,Labels,"Hon 合法证物标签, 耐用"
33740,Furniture,Furnishings,"Tenex 门挡, 一包多件"
33741,Office Supplies,Envelopes,"Cameo 局间信封, 回收"
33742,Office Supplies,Binders,"Ibico 标签, 实惠"
33743,Technology,Copiers,"夏普 墨水, 数字化"
33744,Office Supplies,Labels,"Harbour Creations 可去除的标签, 可调"
33745,Office Supplies,Binders,"Avery 订书机, 耐用"
33746,Office Supplies,Binders,"Wilson Jones 装订机, 耐用"
33747,Office Supplies,Binders,"Wilson Jones 装订机, 耐用"
33748,Office Supplies,Fasteners,"Stockwell 订书钉, 整包"
33749,Technology,Copiers,"佳能 传真机, 彩色"
33750,Technology,Accessories,"贝尔金 路由器, 回收"
33751,Office Supplies,Fasteners,"Stockwell 图钉, 金属"
33752,Office Supplies,Fasteners,"Stockwell 图钉, 金属"
33753,Office Supplies,Binders,"Ibico 打孔机, 实惠"
33754,Office Supplies,Binders,"Ibico 打孔机, 实惠"
33755,Furniture,Tables,"Lesro 圆桌, 长方形"
33756,Furniture,Tables,"Lesro 圆桌, 长方形"
33757,Office Supplies,Art,"Binney & Smith 速写本, 蓝色"
33758,Office Supplies,Art,"Binney & Smith 速写本, 蓝色"
33759,Office Supplies,Fasteners,"Accos 回形针, 整包"
33760,Office Supplies,Fasteners,"Accos 回形针, 整包"
33761,Office Supplies,Storage,"Rogers 盘, 蓝色"
33762,Office Supplies,Storage,"Rogers 盘, 蓝色"
33763,Office Supplies,Supplies,"Fiskars 剪刀, 蓝色"
33764,Office Supplies,Supplies,"Fiskars 剪刀, 蓝色"
33765,Office Supplies,Labels,"Novimex 圆形标签, 耐用"
33766,Office Supplies,Binders,"Wilson Jones 打孔机, 耐用"
33767,Office Supplies,Paper,"Green Bar 令, 回收"
33768,Office Supplies,Paper,"Green Bar 令, 回收"
33769,Office Supplies,Paper,"Green Bar 笔记本, 优质"
33770,Furniture,Chairs,"Novimex 摇椅, 红色"
33771,Furniture,Chairs,"Hon 摇椅, 每套两件"
33772,Office Supplies,Paper,"施乐 羊皮纸, 优质"
33773,Office Supplies,Envelopes,"Ames 局间信封, 红色"
33774,Office Supplies,Storage,"Rogers 文件夹, 蓝色"
33775,Technology,Copiers,"惠普 传真机, 彩色"
33776,Office Supplies,Fasteners,"OIC 回形针, 整包"
33777,Office Supplies,Storage,"Tenex 盘, 金属"
33778,Office Supplies,Appliances,"Cuisinart 炉灶, 白色"
33779,Office Supplies,Appliances,"Cuisinart 炉灶, 白色"
33780,Office Supplies,Labels,"Hon 可去除的标签, 白色"
33781,Office Supplies,Paper,"Enermax 信纸, 优质"
33782,Furniture,Furnishings,"Eldon 灯泡, 黑色"
33783,Technology,Phones,"三星 办公室电话机, 蓝色"
33784,Furniture,Furnishings,"Tenex 门挡, 耐用"
33785,Furniture,Furnishings,"Tenex 门挡, 耐用"
33786,Office Supplies,Supplies,"Kleencut 美工刀, 工业"
33787,Office Supplies,Supplies,"Kleencut 美工刀, 工业"
33788,Furniture,Chairs,"Harbour Creations 折叠椅, 红色"
33789,Furniture,Furnishings,"Eldon 闹钟, 黑色"
33790,Furniture,Furnishings,"Eldon 闹钟, 黑色"
33791,Office Supplies,Binders,"Avery 标签, 耐用"
33792,Office Supplies,Binders,"Avery 标签, 耐用"
33793,Technology,Copiers,"Brother 无线传真机, 数字化"
33794,Office Supplies,Storage,"Tenex 搁板, 工业"
33795,Office Supplies,Art,"Boston 记号笔, 蓝色"
33796,Furniture,Furnishings,"Rubvermaid 框架, 优质"
33797,Office Supplies,Art,"Stanley 速写本, 金属"
33798,Technology,Copiers,"Brother 无线传真机, 数字化"
33799,Office Supplies,Binders,"Cardinal 装订机盖, 耐用"
33800,Furniture,Furnishings,"Deflect-O 框架, 一包多件"
